ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
68069;36;Male;5000;NE;40;4;5
67530;92;Female;2000;KS;40;4;10
48313;88;Female;1000;MI;237;21;1
88101;70;Female;5000;NM;70;3;20
60025;60;Female;3000;IL;205;17;5
77510;44;Female;6000;TX;45;3;10
95324;48;Female;4000;CA;24;4;3
38305;53;Male;4000;TN;556;18;13
47802;58;Female;7000;IN;136;7;5
98236;40;Female;5000;WA;30;2;15
76022;77;Male;3000;TX;53;3;10
74107;74;Male;2000;OK;30;3;5
49855;70;Female;1000;MI;50;6;5
73701;78;Male;1000;OK;56;11;3
90266;70;Female;5000;CA;112;13;5
85260;80;Male;6000;AZ;59;7;5
49345;44;Male;5000;MI;85;6;10
97496;76;Female;2000;OR;151;21;3
33162;49;Female;2000;FL;51;5;5
85215;55;Male;6000;AZ;113;12;3
78151;88;Female;1000;TX;90;31;1
92256;78;U;1000;CA;104;15;5
97008;34;Male;6000;OR;57;8;5
49107;88;Female;5000;MI;174;11;10
48025;80;Female;3000;MI;159;24;5
89103;40;Female;4000;NV;40;3;10
98253;59;Female;4000;WA;86;9;5
32514;39;Female;5000;FL;198;23;3
54220;54;Male;2000;WI;71;7;5
87106;42;Male;5000;NM;25;1;25
28052;50;Female;1000;NC;51;5;5
29625;88;Male;2000;SC;15;1;15
63361;60;Female;3000;MO;20;1;20
92604;59;Male;6000;CA;112;10;5
94545;66;Female;2000;CA;38;3;8
27704;71;Female;1000;NC;90;5;15
71730;47;Female;6000;AR;20;1;20
32792;49;Male;4000;FL;136;9;10
99224;82;Female;1000;WA;125;14;1
53233;54;Female;6000;WI;25;1;25
61032;45;Female;5000;IL;76;10;3
60091;90;Male;6000;IL;89;4;10
29414;67;Female;6000;SC;15;1;15
27104;47;Female;6000;NC;135;17;3
33301;74;Female;1000;FL;413;19;5
48082;40;Male;5000;MI;101;22;3
95827;55;Female;2000;CA;74;5;5
48219;53;Female;5000;MI;431;35;5
73801;41;Male;4000;OK;74;4;10
49346;72;Female;7000;MI;342;15;5
37208;46;Male;2000;TN;35;5;4
66103;56;Female;5000;KS;189;14;5
97532;68;Male;1000;OR;138;5;3
73045;50;Female;3000;OK;257;10;10
92346;38;Male;6000;CA;306;24;4
47960;62;Female;2000;IN;135;18;2
30327;88;Male;6000;GA;71;5;10
95695;67;Female;4000;CA;250;14;5
77346;75;Female;7000;TX;63;19;1
60614;71;Female;7000;IL;76;8;5
33611;66;J;2000;FL;100;22;1
93654;50;Male;4000;CA;102;6;0
95240;80;Female;5000;CA;94;13;3
60647;33;Male;4000;IL;33;4;5
48197;28;Female;7000;MI;26;3;5
78957;42;Female;4000;TX;26;2;10
75044;38;Female;6000;TX;15;1;15
90630;74;Male;3000;CA;52;5;5
36078;76;Male;2000;AL;91;8;5
60611;82;Female;7000;IL;330;24;5
72370;54;Male;3000;AR;32;3;5
60621;53;Female;2000;IL;49;3;10
32347;57;Male;5000;FL;202;9;10
33704;31;Male;4000;FL;164;8;10
57103;50;Female;1000;SD;109;17;1
77640;58;Female;1000;TX;25;2;5
60120;34;Male;7000;IL;25;2;10
60087;76;Female;1000;IL;58;4;10
60641;38;Male;5000;IL;70;2;20
85206;67;Male;4000;AZ;46;4;5
94552;58;Female;6000;CA;480;9;25
28803;49;Female;1000;NC;393;22;5
76053;50;Female;7000;TX;20;1;20
37211;60;Female;2000;TN;25;1;25
37405;80;Female;2000;TN;95;14;5
31404;57;Female;6000;GA;81;5;5
42102;52;Female;5000;KY;107;8;2
59801;82;Female;2000;MT;314;23;5
84404;68;Female;4000;UT;314;25;3
90025;52;Female;6000;CA;46;5;5
74960;51;Female;7000;OK;275;27;3
98620;78;Male;1000;WA;112;32;1
61101;79;Female;2000;IL;101;6;5
78240;40;Female;5000;TX;60;3;10
55442;84;Female;5000;MN;68;13;3
37922;55;Female;4000;TN;74;7;5
74857;58;Female;2000;OK;47;4;5
53717;52;Female;7000;WI;20;1;20
37865;46;Female;3000;TN;20;1;20
33919;88;Male;3000;FL;242;15;5
27883;67;Female;3000;NC;42;4;5
27573;47;Female;6000;NC;134;10;5
63123;84;Male;5000;MO;115;10;5
76203;24;Male;2000;TX;40;3;10
67860;60;Female;4000;KS;75;4;10
78520;40;Female;3000;TX;55;3;15
30907;52;Female;6000;GA;43;9;3
79602;60;Male;2000;TX;29;2;6
93505;88;Female;5000;CA;222;19;5
30213;82;Female;2000;GA;113;13;0
32669;56;Female;2000;FL;73;11;5
75074;78;Female;5000;TX;281;35;3
86301;76;Male;2000;AZ;232;37;2
32439;78;Male;2000;FL;150;13;3
92679;53;Female;6000;CA;20;1;20
77077;63;Female;3000;TX;40;2;20
62040;74;Female;2000;IL;55;2;10
95993;66;Female;4000;CA;160;8;10
54868;56;Female;6000;WI;87;7;10
60139;40;Male;4000;IL;139;16;3
80917;75;Male;4000;CO;108;7;5
33184;37;Male;6000;FL;80;12;5
89119;77;Male;2000;NV;95;8;5
37303;34;Female;4000;TN;25;1;25
41139;52;Female;2000;KY;23;1;23
92345;70;Female;1000;CA;129;19;3
94015;65;Female;3000;CA;30;3;5
78504;33;Male;7000;TX;95;9;5
63119;34;Female;4000;MO;93;18;3
89130;34;Female;5000;NV;76;8;3
61103;81;Female;2000;IL;91;16;3
77331;56;Male;5000;TX;161;12;10
77004;48;Female;5000;TX;31;4;3
55901;74;Male;4000;MN;145;17;5
85239;58;Female;1000;AZ;520;31;5
91770;65;U;3000;CA;112;10;5
31404;80;Female;1000;GA;133;24;3
30117;34;Male;5000;GA;102;9;5
72207;63;Female;1000;AR;64;6;5
94558;35;Male;4000;CA;20;1;20
78609;82;Male;4000;TX;61;7;3
33709;60;Female;4000;FL;70;6;5
37686;50;Female;5000;TN;123;9;5
34476;72;Female;2000;FL;115;16;1
91362;53;Male;7000;CA;98;12;5
80526;46;Female;3000;CO;30;1;30
77014;82;Male;7000;TX;70;3;20
77082;49;Male;7000;TX;97;7;5
40337;43;Female;2000;KY;587;18;6
32303;84;Female;3000;FL;155;11;3
48178;52;Male;5000;MI;15;1;15
95621;71;Female;5000;CA;188;19;5
37830;75;Male;5000;TN;32;2;15
27858;56;Female;7000;NC;47;5;5
60516;47;Male;7000;IL;186;13;5
91706;61;Male;1000;CA;15;1;15
49015;32;Female;5000;MI;120;5;20
60462;54;Female;7000;IL;51;5;5
61530;60;Female;6000;IL;64;6;5
91803;69;Male;3000;CA;46;6;3
66216;81;Male;5000;KS;373;32;10
46914;50;Male;7000;IN;200;10;5
28607;70;Male;4000;NC;480;26;5
33321;69;Male;3000;FL;15;1;15
33156;58;Male;5000;FL;50;4;7
63028;22;Female;6000;MO;51;6;3
93304;46;Female;2000;CA;20;1;20
30072;58;Male;7000;GA;55;2;25
75165;64;Female;4000;TX;51;3;10
28805;74;Male;2000;NC;42;3;10
63304;63;Female;7000;MO;30;2;5
38225;67;Male;2000;TN;165;18;3
71251;70;Male;4000;LA;272;23;10
94513;36;Female;6000;CA;48;5;5
29649;53;Female;5000;SC;77;9;3
46142;57;Male;4000;IN;76;8;3
59330;44;Male;1000;MT;50;4;10
90650;41;Female;3000;CA;143;12;1
91754;64;Male;4000;CA;64;6;5
77566;45;Male;7000;TX;98;19;0
55125;37;Female;5000;MN;30;2;10
92583;77;Female;5000;CA;128;9;5
91105;58;Female;7000;CA;74;9;4
96205;52;Female;4000;AP;15;1;15
76548;42;Female;3000;TX;70;4;10
84761;83;Female;2000;UT;186;19;6
55113;50;Female;2000;MN;25;2;10
80120;34;Female;6000;CO;27;4;5
79065;79;Female;3000;TX;272;18;10
42437;78;Female;2000;KY;40;6;1
95687;59;Male;6000;CA;101;6;5
54216;72;Male;1000;WI;120;8;5
30349;66;Male;4000;GA;117;8;10
86412;82;Female;3000;AZ;194;23;5
85256;72;Female;5000;AZ;722;18;20
68901;56;Male;6000;NE;164;16;5
93555;66;Male;4000;CA;66;5;5
97132;40;Female;7000;OR;119;17;3
84088;43;U;3000;UT;263;16;5
61088;74;Female;2000;IL;29;4;5
93430;82;Male;5000;CA;36;3;10
60194;49;Female;4000;IL;125;17;2
32934;66;Male;3000;FL;114;14;3
27370;51;Female;3000;NC;73;15;3
30558;51;Male;7000;GA;83;7;10
77089;44;Male;6000;TX;124;13;3
33431;74;Female;7000;FL;62;10;2
54901;83;Female;5000;WI;120;6;10
78218;86;Female;4000;TX;79;15;3
53404;42;Female;4000;WI;38;3;10
54449;81;Female;2000;WI;44;7;5
29302;77;Male;4000;SC;184;14;3
40504;45;Female;4000;KY;90;7;10
70116;73;Female;7000;LA;305;26;3
32804;41;Male;6000;FL;88;10;6
90804;59;Female;4000;CA;15;1;15
28092;76;Female;2000;NC;163;25;5
90278;52;Male;7000;CA;290;11;5
70663;59;Male;2000;LA;122;18;2
94089;63;Female;3000;CA;365;16;10
66048;52;Male;5000;KS;66;6;5
54667;75;Female;3000;WI;209;33;2
31709;64;Female;2000;GA;35;2;10
35950;62;Male;4000;AL;112;9;3
54484;52;Female;4000;WI;117;10;5
63116;92;Male;1000;MO;162;17;5
49428;81;Female;2000;MI;175;24;2
55422;69;Female;3000;MN;82;5;8
80906;28;Female;2000;CO;26;2;10
27511;60;Female;5000;NC;74;13;3
28054;61;Female;5000;NC;86;6;5
98604;28;Male;4000;WA;30;4;3
66605;72;Female;6000;KS;26;3;5
60966;82;Male;3000;IL;108;11;2
70739;38;Male;3000;LA;177;14;5
95423;68;Male;3000;CA;32;4;5
33074;81;Male;4000;FL;154;14;5
30189;53;Female;4000;GA;187;19;5
48167;74;Female;4000;MI;52;8;3
97232;53;Male;2000;OR;72;6;5
41005;40;Male;3000;KY;30;2;10
85080;56;Male;5000;AZ;168;16;5
91207;34;Female;7000;CA;25;1;25
89014;50;Female;7000;NV;25;1;25
99109;70;Female;4000;WA;76;15;2
48649;74;Male;1000;MI;25;1;25
48322;69;Female;5000;MI;251;25;5
28306;58;Female;2000;NC;209;21;5
99687;40;Female;7000;AK;143;10;5
63011;44;Female;5000;MO;40;2;20
85705;80;Male;3000;AZ;109;12;5
85748;48;Male;5000;AZ;20;1;20
73049;64;Female;1000;OK;37;3;10
47119;67;Female;5000;IN;45;3;10
95401;49;Male;5000;CA;55;4;10
50322;79;Male;2000;IA;296;23;5
48098;45;Female;6000;MI;152;8;10
93536;58;Male;3000;CA;50;2;25
30087;70;Female;4000;GA;25;2;5
41230;64;Female;1000;KY;104;15;2
33141;54;Female;7000;FL;30;2;15
96789;40;Female;6000;HI;54;4;10
63119;69;Female;2000;MO;30;2;10
90008;57;Female;4000;CA;52;3;15
33009;86;Female;5000;FL;57;4;10
50311;59;Female;6000;IA;105;17;3
54806;31;Female;3000;WI;25;2;10
89048;66;Male;1000;NV;185;19;5
71103;78;Female;1000;LA;45;3;5
28711;56;Male;2000;NC;229;19;5
37091;70;Male;5000;TN;94;10;5
28792;90;Male;1000;NC;217;12;7
62233;78;Male;1000;IL;131;23;4
90706;79;Male;4000;CA;459;13;15
58204;30;Male;2000;ND;102;11;3
31404;68;Female;1000;GA;15;1;15
34609;72;Female;6000;FL;410;42;3
52402;76;Female;5000;IA;70;4;10
97202;86;Female;4000;OR;36;3;7
27701;40;Female;3000;NC;70;3;10
48335;31;Female;3000;MI;49;4;5
76137;43;Female;5000;TX;164;25;3
92027;77;Female;1000;CA;169;17;5
32043;37;Female;7000;FL;105;14;3
32726;71;Female;5000;FL;101;8;5
36544;56;Male;2000;AL;174;28;3
78552;68;Male;5000;TX;139;9;5
32246;70;Female;2000;FL;70;8;5
90247;43;Female;5000;CA;70;2;35
90277;96;Male;7000;CA;98;23;2
98372;80;Male;5000;WA;158;15;5
46071;56;Female;4000;IN;135;13;3
79109;69;Female;5000;TX;27;3;5
49247;67;Male;5000;MI;141;25;2
90044;46;Male;4000;CA;15;1;15
63017;68;Male;7000;MO;30;1;30
33834;78;Female;2000;FL;350;27;5
28789;68;Female;3000;NC;132;10;10
78232;92;Female;6000;TX;628;40;5
89108;64;Male;4000;NV;15;1;15
46383;58;Male;3000;IN;15;1;15
46234;75;Male;5000;IN;127;18;2
94558;85;Male;1000;CA;238;21;5
99207;69;Male;3000;WA;140;10;5
95688;69;Male;4000;CA;90;12;5
32579;63;Male;5000;FL;165;5;5
80866;54;Male;2000;CO;215;10;10
54473;42;Male;2000;WI;161;37;2
33064;47;Male;7000;FL;65;6;5
90065;50;Male;7000;CA;68;5;3
40011;91;Female;4000;KY;115;11;5
93312;47;Female;7000;CA;124;9;10
96789;26;Female;4000;HI;44;4;5
49442;80;Female;2000;MI;40;2;20
46033;65;Female;5000;IN;85;7;5
27606;68;Female;1000;NC;79;8;5
98531;51;Male;4000;WA;15;1;15
93063;28;Female;7000;CA;30;4;5
50613;68;Male;5000;IA;30;6;3
65340;48;Female;5000;MO;172;23;3
98277;40;Female;7000;WA;52;3;15
80907;74;Male;4000;CO;50;6;5
74017;79;Male;1000;OK;227;23;5
47150;80;Female;1000;IN;78;13;5
77091;76;Female;5000;TX;162;11;10
91762;76;Female;4000;CA;190;14;10
90210;55;Female;7000;CA;139;8;5
80134;47;Female;3000;CO;62;4;10
48906;79;Male;2000;MI;100;9;3
75070;30;Female;7000;TX;70;4;5
63025;38;Female;6000;MO;45;2;20
98124;44;Female;3000;WA;20;1;20
91041;38;Male;2000;CA;260;15;3
55344;36;U;5000;MN;95;9;5
90706;48;Female;5000;CA;105;3;25
75019;39;Male;6000;TX;25;2;10
92316;78;Male;5000;CA;129;18;5
53177;65;Male;5000;WI;83;12;5
62278;76;Male;1000;IL;102;14;5
94565;72;Male;5000;CA;159;12;5
97405;64;Male;4000;OR;87;3;25
32779;58;Male;6000;FL;212;10;10
33169;55;Female;7000;FL;96;5;10
84121;38;Male;6000;UT;45;2;20
40601;57;Female;3000;KY;50;3;15
56701;54;Female;1000;MN;30;1;30
60617;66;Female;5000;IL;31;3;5
75459;80;Female;3000;TX;40;4;10
31419;55;Male;4000;GA;198;11;5
85375;68;Male;4000;AZ;43;4;5
72703;56;Female;6000;AR;20;1;20
60540;80;Female;7000;IL;99;13;3
47441;56;Male;3000;IN;201;46;2
54615;58;Female;2000;WI;81;8;5
30342;75;Male;7000;GA;42;4;5
41035;84;Male;4000;KY;179;16;5
92083;67;Male;4000;CA;15;1;15
89406;58;Male;7000;NV;144;17;5
29150;71;Female;4000;SC;164;13;5
83318;68;Female;2000;ID;52;3;10
34652;83;Female;2000;FL;86;26;1
93720;67;Male;5000;CA;62;6;3
65613;50;Male;4000;MO;15;1;15
76240;59;Male;5000;TX;81;6;10
70506;57;Female;5000;LA;163;14;5
98033;70;Male;1000;WA;20;2;5
27258;51;Female;4000;NC;30;2;10
37343;40;Male;4000;TN;35;5;5
76021;86;Male;5000;TX;35;2;10
97222;85;Male;5000;OR;93;16;2
63301;73;Male;4000;MO;30;2;15
54758;88;Male;1000;WI;58;6;5
28090;56;Female;2000;NC;90;4;10
55124;53;Male;6000;MN;93;14;3
76401;57;Male;7000;TX;28;3;3
97360;58;Male;4000;OR;81;10;5
92708;49;Female;6000;CA;42;4;5
28211;42;Male;6000;NC;85;29;2
92131;60;Female;7000;CA;190;10;5
93212;65;Female;1000;CA;92;5;5
33634;67;Male;5000;FL;57;8;3
29575;51;Female;3000;SC;40;3;10
34239;86;Male;5000;FL;37;4;5
76801;59;Male;5000;TX;25;1;25
95117;68;Male;6000;CA;98;6;5
95409;72;Female;5000;CA;65;6;5
33603;81;Male;5000;FL;88;15;3
91790;55;Female;6000;CA;163;14;5
48170;94;Male;4000;MI;20;1;20
28081;70;Male;3000;NC;46;14;1
60517;36;Male;7000;IL;136;9;3
60178;84;Female;6000;IL;126;27;2
95129;31;Male;6000;CA;25;2;5
92804;76;Male;5000;CA;122;9;5
94591;73;Female;2000;CA;329;39;1
55811;65;Female;3000;MN;137;19;3
93035;32;Female;5000;CA;34;7;3
78233;37;Female;2000;TX;75;6;10
61008;82;Female;2000;IL;152;17;5
80501;36;Male;4000;CO;82;7;10
75248;54;Male;6000;TX;15;1;15
60174;35;Male;4000;IL;150;3;50
49004;84;Male;1000;MI;35;3;10
29715;48;Female;5000;SC;136;15;3
72454;70;Male;1000;AR;46;4;5
55027;49;Male;3000;MN;50;7;3
60950;68;Male;5000;IL;141;19;4
28560;69;Male;3000;NC;98;10;0
48331;54;Female;7000;MI;580;48;5
72703;37;Female;7000;AR;78;7;5
60130;57;Female;5000;IL;145;15;5
95973;58;Male;7000;CA;20;1;20
90805;91;Female;3000;CA;126;15;3
56701;81;Female;5000;MN;104;12;3
75181;42;Male;5000;TX;119;10;5
98006;58;Female;3000;WA;94;7;10
80003;63;Female;5000;CO;70;5;5
79924;34;Male;3000;TX;50;1;50
78621;42;Female;5000;TX;35;4;5
60525;45;Female;5000;IL;72;6;5
38382;81;Male;3000;TN;116;15;3
48509;65;Male;3000;MI;70;10;2
95337;77;Male;2000;CA;110;7;5
70726;51;Female;3000;LA;198;17;5
47720;70;Female;2000;IN;185;14;6
78050;38;Male;3000;TX;212;15;5
61571;58;Male;7000;IL;15;1;15
60014;71;Male;3000;IL;81;9;5
61238;60;Male;7000;IL;25;2;5
28562;76;Female;2000;NC;151;14;5
94124;76;Male;4000;CA;90;9;5
37922;75;Male;5000;TN;51;9;3
61821;40;Male;5000;IL;40;3;10
47150;30;Female;5000;IN;37;3;10
46205;57;Female;2000;IN;119;13;3
53963;44;Male;5000;WI;20;2;5
37665;66;Female;2000;TN;27;2;10
60510;38;Female;7000;IL;117;15;3
76706;58;Female;6000;TX;20;1;20
85623;58;Female;3000;AZ;20;1;20
28732;44;Female;2000;NC;40;4;5
54531;66;Male;1000;WI;32;4;5
90505;76;Male;6000;CA;211;20;5
95076;66;Female;6000;CA;100;8;2
97219;76;Male;3000;OR;36;4;5
78228;69;Male;6000;TX;23;3;5
60707;59;Male;2000;IL;20;1;20
96746;68;Male;5000;HI;135;6;10
34224;84;Female;1000;FL;132;12;0
65803;59;Female;2000;MO;160;13;5
46203;79;Female;1000;IN;113;21;2
61701;81;Male;5000;IL;134;18;5
37716;56;Male;4000;TN;117;12;5
75672;66;Female;2000;TX;65;3;10
98373;44;Male;7000;WA;25;1;25
76901;77;Male;3000;TX;111;10;2
32754;41;Male;4000;FL;39;6;3
72638;48;Male;2000;AR;129;18;4
55109;40;Female;4000;MN;15;1;15
98532;63;Male;6000;WA;45;3;15
85382;82;Female;4000;AZ;103;7;3
91911;62;Male;5000;CA;399;33;5
75060;85;Female;4000;TX;143;9;6
67154;57;Male;4000;KS;32;2;15
77304;67;Male;5000;TX;89;9;5
78626;38;Female;6000;TX;39;7;5
93405;66;Male;7000;CA;268;7;3
62864;79;Female;2000;IL;30;3;5
93420;82;Female;4000;CA;286;21;5
98901;57;Female;1000;WA;30;2;10
89523;71;Female;6000;NV;25;1;25
35057;29;Female;5000;AL;31;4;5
85254;88;Female;6000;AZ;92;7;5
97229;36;Male;6000;OR;29;3;5
95621;55;Male;7000;CA;80;9;5
33952;73;Female;2000;FL;145;17;5
36352;68;Female;5000;AL;94;8;5
76043;83;Male;3000;TX;152;15;3
90221;57;Female;1000;CA;20;1;20
55122;53;Male;7000;MN;52;4;5
48734;69;Male;1000;MI;20;1;20
78052;64;Male;6000;TX;114;21;3
90605;42;Female;5000;CA;145;5;20
79106;66;Male;2000;TX;25;2;10
27870;61;Male;4000;NC;188;10;5
33160;67;Male;7000;FL;61;4;10
28655;83;Female;2000;NC;159;8;10
90640;70;Male;5000;CA;678;48;5
63118;36;Male;4000;MO;41;3;10
77024;88;Female;1000;TX;146;18;3
47904;34;Female;4000;IN;141;13;3
60195;72;Female;5000;IL;69;9;5
89120;51;U;5000;NV;20;2;5
90043;32;Male;6000;CA;331;17;15
39111;85;Female;1000;MS;20;2;5
92377;36;Female;6000;CA;52;4;10
34685;42;Male;5000;FL;56;8;3
67156;84;Female;3000;KS;188;25;5
97321;50;Male;4000;OR;99;18;1
85207;48;Male;2000;AZ;70;8;5
53222;57;Female;1000;WI;36;4;6
98498;92;Male;7000;WA;87;18;2
95210;76;Male;7000;CA;34;4;5
58072;74;Male;4000;ND;133;8;10
53221;51;Male;5000;WI;117;9;5
92649;48;Female;4000;CA;71;7;5
30075;71;Female;6000;GA;105;6;10
82717;30;Male;3000;WY;80;4;10
94402;78;Male;7000;CA;170;8;5
35806;51;Male;6000;AL;72;6;3
38941;74;Male;4000;MS;102;6;10
98466;56;Male;5000;WA;120;12;5
33308;79;Female;1000;FL;95;7;10
93216;63;Male;5000;CA;66;6;6
29575;67;Female;3000;SC;120;4;15
32303;41;Female;4000;FL;46;6;3
62650;79;Male;2000;IL;316;22;3
80007;40;Female;6000;CO;45;3;10
53206;64;Male;1000;WI;20;2;5
60619;68;Female;1000;IL;31;3;5
80234;75;Female;4000;CO;120;16;5
33948;67;Male;2000;FL;45;5;3
55378;37;Male;5000;MN;123;12;5
89450;68;Male;6000;NV;128;21;3
72395;63;Female;5000;AR;92;11;4
70363;48;Female;4000;LA;288;19;5
76708;82;Female;5000;TX;167;14;5
95841;79;Female;2000;CA;269;16;5
83816;40;Female;5000;ID;135;3;10
56225;44;Male;2000;MN;55;3;5
49855;86;Male;1000;MI;40;4;10
79553;72;Male;1000;TX;83;6;9
48203;62;Female;7000;MI;120;9;10
85023;73;Male;1000;AZ;40;2;20
90274;78;Female;7000;CA;25;2;5
47403;82;Male;1000;IN;173;40;2
28002;72;Female;5000;NC;36;4;3
89103;50;Male;4000;NV;428;35;4
48101;54;Female;6000;MI;76;4;10
87501;82;Male;5000;NM;105;5;10
95949;62;Female;5000;CA;40;7;3
61455;72;Male;3000;IL;20;1;20
32404;63;Male;4000;FL;32;5;5
27409;43;Male;5000;NC;87;9;5
78418;71;Female;7000;TX;100;6;10
95380;84;Female;2000;CA;146;22;3
66079;49;Female;4000;KS;106;9;5
31643;70;Male;2000;GA;65;5;10
27410;78;Female;7000;NC;191;21;5
62522;34;Female;1000;IL;50;5;3
93908;73;Female;4000;CA;151;14;3
94002;52;Female;7000;CA;25;1;25
63012;45;Male;5000;MO;74;7;5
94596;52;Female;5000;CA;135;9;5
92028;30;Female;5000;CA;35;4;3
77864;57;Male;4000;TX;266;34;5
34983;55;Male;6000;FL;45;4;5
63116;87;Male;1000;MO;164;17;5
60453;93;Female;5000;IL;52;16;3
49938;48;Male;4000;MI;48;8;3
53207;54;Female;4000;WI;66;15;2
95624;54;Female;7000;CA;905;13;5
75402;60;Male;5000;TX;107;11;5
60035;44;Male;7000;IL;28;1;28
63010;51;Female;6000;MO;127;5;0
37066;66;Female;7000;TN;51;6;3
60007;44;Female;5000;IL;52;3;15
98374;72;Female;5000;WA;40;4;10
60130;74;Female;6000;IL;43;6;5
93309;66;Male;7000;CA;232;16;5
94044;30;Female;7000;CA;36;2;15
42718;48;Male;7000;KY;253;25;5
75755;71;Male;7000;TX;270;15;5
95946;64;Female;5000;CA;125;19;3
60093;82;Female;7000;IL;40;4;5
55947;76;Male;4000;MN;66;16;1
70583;38;Male;3000;LA;50;5;7
90631;40;Female;3000;CA;15;1;15
65706;56;Male;5000;MO;169;9;3
92119;40;Male;7000;CA;15;1;15
93010;82;Male;7000;CA;156;15;5
80601;57;Male;5000;CO;20;1;20
90703;85;Female;7000;CA;108;7;10
70043;38;Female;7000;LA;43;6;3
49036;85;Female;5000;MI;25;2;10
28337;68;Female;1000;NC;192;22;2
27107;47;Female;5000;NC;45;2;20
95842;44;Male;4000;CA;200;21;5
90260;36;Female;6000;CA;90;7;3
35758;42;Male;5000;AL;110;15;3
46214;74;Male;2000;IN;137;44;2
85712;72;Female;3000;AZ;39;7;3
54401;61;Male;2000;WI;20;1;20
35758;46;Female;7000;AL;120;14;3
77020;87;Female;1000;TX;207;14;10
68066;83;Female;1000;NE;89;17;3
76636;46;Male;6000;TX;20;1;20
61427;56;Male;3000;IL;24;4;3
38751;47;Female;3000;MS;117;10;5
85547;74;Male;2000;AZ;127;29;3
95610;92;Female;1000;CA;103;10;2
40475;74;Female;1000;KY;30;2;10
60304;67;Male;5000;IL;56;5;5
92264;86;Female;4000;CA;149;15;5
90045;49;Male;5000;CA;36;3;10
48228;83;Male;2000;MI;90;4;15
90302;60;Female;5000;CA;20;1;20
32836;92;Male;5000;FL;155;16;2
48380;36;Female;5000;MI;42;3;0
94086;62;Female;6000;CA;25;1;25
95453;40;Male;4000;CA;52;6;5
30338;42;Male;6000;GA;20;1;20
48186;48;Female;3000;MI;142;6;20
61254;35;Male;3000;IL;104;11;5
91744;56;Male;5000;CA;57;5;5
33309;50;Male;6000;FL;55;5;5
30188;53;Male;4000;GA;39;3;10
81050;59;Male;1000;CO;128;17;1
81301;89;Female;3000;CO;145;17;5
70544;43;Female;4000;LA;288;39;3
53207;26;Male;4000;WI;15;1;15
79765;28;Female;7000;TX;15;1;15
95722;62;Female;6000;CA;73;8;5
42303;50;Male;5000;KY;78;8;3
33556;30;Male;1000;FL;20;1;20
48054;47;Male;3000;MI;71;6;5
79601;49;Female;4000;TX;26;4;3
33133;53;Male;7000;FL;110;5;10
28146;61;Female;1000;NC;112;8;10
94523;80;U;5000;CA;20;1;20
53126;72;Female;2000;WI;45;5;5
75228;45;Female;2000;TX;108;9;5
60010;56;Male;6000;IL;25;3;5
92708;51;Female;6000;CA;20;2;5
95212;45;Male;6000;CA;70;3;10
48462;76;Female;5000;MI;20;2;5
61438;76;Male;2000;IL;58;15;2
98116;31;Male;3000;WA;38;5;5
32250;55;Male;2000;FL;57;12;4
27615;65;Female;6000;NC;29;3;5
76308;51;Female;4000;TX;56;6;5
38109;66;Female;2000;TN;59;4;10
57785;38;Male;2000;SD;126;10;5
54966;47;Female;3000;WI;50;4;4
77043;61;Male;6000;TX;65;5;10
91006;70;Female;2000;CA;62;4;5
32210;82;Female;2000;FL;25;1;25
71362;52;Female;1000;LA;186;12;5
95351;60;Female;5000;CA;15;1;15
97009;63;Male;1000;OR;50;1;50
34239;82;Male;5000;FL;51;12;3
33138;49;Female;7000;FL;308;24;5
77510;67;Female;2000;TX;125;18;5
80218;73;Male;3000;CO;126;9;10
78610;42;Female;7000;TX;105;10;5
38141;64;Female;6000;TN;75;2;25
63108;72;Female;4000;MO;20;1;20
85351;85;Male;5000;AZ;418;15;10
46901;49;Female;6000;IN;122;14;3
74432;74;Female;1000;OK;33;7;3
60630;78;Female;1000;IL;100;8;10
33904;72;Male;4000;FL;131;10;3
95603;42;Female;5000;CA;42;2;20
63115;70;Female;1000;MO;115;6;10
78852;54;Female;4000;TX;44;5;3
34953;56;Male;4000;FL;35;5;5
69301;88;Female;1000;NE;25;3;5
34684;48;Female;4000;FL;55;3;10
79245;81;Male;1000;TX;50;2;25
56156;42;Male;4000;MN;75;5;15
38753;57;Female;7000;MS;73;7;3
55408;52;Female;7000;MN;50;2;25
85031;73;Male;4000;AZ;65;6;5
28314;59;Female;3000;NC;126;23;1
32207;62;Female;7000;FL;53;7;5
93277;66;Female;5000;CA;72;15;2
40258;69;Male;2000;KY;84;7;5
68104;70;Female;1000;NE;78;7;5
90303;65;Female;1000;CA;106;13;3
27609;77;Male;5000;NC;47;5;5
28761;56;Female;1000;NC;155;29;1
68822;69;Male;1000;NE;202;22;1
80103;38;Female;5000;CO;20;1;20
33134;82;Male;4000;FL;118;5;10
34481;78;Female;5000;FL;95;11;5
62326;76;Male;1000;IL;68;14;2
29388;37;Female;5000;SC;145;6;20
37122;78;Female;1000;TN;94;14;5
95726;60;Male;5000;CA;264;19;10
34683;36;Male;7000;FL;74;12;3
32779;75;Male;5000;FL;82;10;3
32034;60;Male;5000;FL;37;3;10
35020;67;Male;1000;AL;70;12;0
61443;94;Female;2000;IL;113;31;2
31601;52;Male;2000;GA;30;2;10
28669;54;Female;5000;NC;179;19;5
64119;83;Female;2000;MO;81;12;3
